#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 07 04 05 20 100  9.0 11.0    MM    MM    MM  MM 1017.6  28.8    MM  27.1   MM   MM    MM
2023 07 04 05 10 100  9.0 10.0    MM    MM    MM  MM 1017.6  28.8  29.3  27.2   MM   MM    MM
2023 07 04 05 00 100  9.0 10.0    MM    MM    MM  MM 1017.6  28.8  29.3  26.9   MM -1.2    MM
2023 07 04 04 50  90  9.0 11.0    MM    MM    MM  MM 1017.8  28.9  29.3  27.2   MM   MM    MM
2023 07 04 04 40  90  8.0 10.0    MM    MM    MM  MM 1018.0  28.9  29.3  27.4   MM   MM    MM
2023 07 04 04 30  90  8.0  9.0    MM    MM    MM  MM 1018.0  28.9  29.3  27.3   MM   MM    MM
2023 07 04 04 20  90  8.0  9.0    MM    MM    MM  MM 1018.2  28.9  29.3  27.4   MM   MM    MM
2023 07 04 04 10 100  8.0 10.0    MM    MM    MM  MM 1018.2  28.9  29.3  27.2   MM   MM    MM
2023 07 04 04 00  80  8.0 10.0    MM    MM    MM  MM 1018.3  28.9  29.3  27.2   MM +0.0    MM
2023 07 04 03 50  80  8.0 10.0    MM    MM    MM  MM 1018.3  28.9  29.3  27.3   MM   MM    MM
2023 07 04 03 40  80  8.0 10.0    MM    MM    MM  MM 1018.4  28.9  29.4  27.1   MM   MM    MM
2023 07 04 03 30  80  8.0  9.0    MM    MM    MM  MM 1018.5  28.9  29.4  27.2   MM   MM    MM
2023 07 04 03 20  90  8.0 10.0    MM    MM    MM  MM 1018.5  28.9  29.4  27.1   MM   MM    MM
2023 07 04 03 10  90  8.0  9.0    MM    MM    MM  MM 1018.7  28.9  29.4  27.0   MM   MM    MM
2023 07 04 03 00  90  9.0 11.0    MM    MM    MM  MM 1018.7  28.9  29.4  26.9   MM +0.6    MM
2023 07 04 02 50 100  9.0 11.0    MM    MM    MM  MM 1018.8  28.9  29.4  27.0   MM   MM    MM
2023 07 04 02 40 100  8.0 11.0    MM    MM    MM  MM 1018.9  28.9  29.4  27.1   MM   MM    MM
2023 07 04 02 30  90  7.0  9.0    MM    MM    MM  MM 1019.0  28.6  29.4  26.9   MM   MM    MM
2023 07 04 02 20  90  7.0 10.0    MM    MM    MM  MM 1018.9  28.9  29.4  27.2   MM   MM    MM
2023 07 04 02 10  80  7.0  9.0    MM    MM    MM  MM 1018.9  28.9  29.4  27.1   MM   MM    MM
2023 07 04 02 00  80  7.0  9.0    MM    MM    MM  MM 1018.8  28.9  29.4  27.0   MM +1.1    MM
2023 07 04 01 50  70  8.0  9.0    MM    MM    MM  MM 1018.7  28.9  29.4  26.9   MM   MM    MM
2023 07 04 01 40  70  7.0  9.0    MM    MM    MM  MM 1018.7  28.8  29.4  26.9   MM   MM    MM
2023 07 04 01 30  70  7.0  9.0    MM    MM    MM  MM 1018.5  28.8  29.4  26.9   MM   MM    MM
2023 07 04 01 20  70  7.0  9.0    MM    MM    MM  MM 1018.5  28.8  29.4  26.9   MM   MM    MM
2023 07 04 01 10  80  7.0  9.0    MM    MM    MM  MM 1018.5  28.8  29.4  26.8   MM   MM    MM
2023 07 04 01 00  90  8.0 10.0    MM    MM    MM  MM 1018.5  28.8  29.4  26.7   MM   MM    MM
2023 07 04 00 50  90  7.0  9.0    MM    MM    MM  MM 1018.5  28.8  29.4  26.6   MM   MM    MM
2023 07 04 00 40  80  7.0  9.0    MM    MM    MM  MM 1018.5  28.8  29.4  26.4   MM   MM    MM
2023 07 04 00 30  90  7.0  9.0    MM    MM    MM  MM 1018.3  28.8  29.4  26.3   MM   MM    MM
2023 07 04 00 20  90  7.0  8.0    MM    MM    MM  MM 1018.2  28.9  29.4  26.3   MM   MM    MM
2023 07 04 00 10  90  7.0  8.0    MM    MM    MM  MM 1018.2  28.9  29.4  26.2   MM   MM    MM
2023 07 04 00 00  80  7.0  9.0    MM    MM    MM  MM 1018.1  28.9  29.4  25.8   MM +1.0    MM
2023 07 03 23 50  80  7.0  9.0    MM    MM    MM  MM 1017.9  28.9  29.4  26.1   MM   MM    MM
2023 07 03 23 40  80  7.0 10.0    MM    MM    MM  MM 1017.8  28.9  29.4  26.3   MM   MM    MM
2023 07 03 23 30  80  7.0  9.0    MM    MM    MM  MM 1017.8  28.9  29.4  26.5   MM   MM    MM
2023 07 03 23 20  90  7.0  9.0    MM    MM    MM  MM 1017.9  28.9  29.4  26.5   MM   MM    MM
2023 07 03 23 10  90  7.0  9.0    MM    MM    MM  MM 1017.7  28.9  29.4  26.5   MM   MM    MM
2023 07 03 23 00  80  7.0  9.0    MM    MM    MM  MM 1017.7  28.9  29.4  26.4   MM +0.6    MM
2023 07 03 22 50  70  7.0  8.0    MM    MM    MM  MM 1017.6  28.9  29.4  26.4   MM   MM    MM
2023 07 03 22 40  70  7.0  8.0    MM    MM    MM  MM 1017.5  28.9  29.4  26.1   MM   MM    MM
2023 07 03 22 30  70  7.0  8.0    MM    MM    MM  MM 1017.4  28.9  29.4  26.2   MM   MM    MM
2023 07 03 22 20  70  7.0  8.0    MM    MM    MM  MM 1017.3  28.9  29.4  26.2   MM   MM    MM
2023 07 03 22 10  70  6.0  7.0    MM    MM    MM  MM 1017.3  29.0  29.5  26.1   MM   MM    MM
2023 07 03 22 00  80  6.0  8.0    MM    MM    MM  MM 1017.2  29.0  29.5  26.2   MM +0.4    MM
2023 07 03 21 50  80  6.0  8.0    MM    MM    MM  MM 1017.2  29.0    MM  26.1   MM   MM    MM
2023 07 03 21 40  80  6.0  8.0    MM    MM    MM  MM 1017.2  29.0  29.5  26.0   MM   MM    MM
2023 07 03 21 30  80  7.0  8.0    MM    MM    MM  MM 1017.0  29.0  29.5  26.0   MM   MM    MM
2023 07 03 21 20  80  7.0  8.0    MM    MM    MM  MM 1017.0  29.0  29.5  26.1   MM   MM    MM
2023 07 03 21 10  80  7.0  8.0    MM    MM    MM  MM 1017.0  29.0  29.5  25.9   MM   MM    MM
2023 07 03 21 00  80  7.0  8.0    MM    MM    MM  MM 1016.9  29.1  29.5  26.0   MM +0.0    MM
2023 07 03 20 50  80  7.0  8.0    MM    MM    MM  MM 1016.9  29.0  29.5  25.8   MM   MM    MM
2023 07 03 20 40  90  6.0  8.0    MM    MM    MM  MM 1016.8  29.0  29.5  25.8   MM   MM    MM
2023 07 03 20 30  80  7.0  8.0    MM    MM    MM  MM 1016.8  29.0  29.5  26.0   MM   MM    MM
2023 07 03 20 20  90  7.0  8.0    MM    MM    MM  MM 1016.8  29.0    MM  26.0   MM   MM    MM
2023 07 03 20 10  80  7.0  8.0    MM    MM    MM  MM 1016.8  29.0  29.5  26.0   MM   MM    MM
2023 07 03 20 00  80  7.0  8.0    MM    MM    MM  MM 1016.9  28.9  29.5  26.0   MM -0.0    MM
2023 07 03 19 50  80  6.0  8.0    MM    MM    MM  MM 1016.9  28.9  29.5  26.1   MM   MM    MM
2023 07 03 19 40  80  6.0  8.0    MM    MM    MM  MM 1016.8  28.9  29.5  26.0   MM   MM    MM
2023 07 03 19 30  80  6.0  7.0    MM    MM    MM  MM 1016.9  28.9  29.5  26.0   MM   MM    MM
2023 07 03 19 20  90  6.0  8.0    MM    MM    MM  MM 1016.8  28.9  29.5  25.9   MM   MM    MM
2023 07 03 19 10  80  6.0  8.0    MM    MM    MM  MM 1016.8  28.9  29.5  25.9   MM   MM    MM
2023 07 03 19 00  80  6.0  8.0    MM    MM    MM  MM 1016.8  28.9  29.5  26.1   MM -0.9    MM
2023 07 03 18 50  80  6.0  7.0    MM    MM    MM  MM 1016.8  28.9    MM  25.9   MM   MM    MM
2023 07 03 18 40  80  6.0  7.0    MM    MM    MM  MM 1016.9  28.9  29.5  25.9   MM   MM    MM
2023 07 03 18 30  70  6.0  7.0    MM    MM    MM  MM 1017.0  28.9  29.5  26.0   MM   MM    MM
2023 07 03 18 20  80  6.0  7.0    MM    MM    MM  MM 1016.9  28.9    MM  25.9   MM   MM    MM
2023 07 03 18 10  80  6.0  7.0    MM    MM    MM  MM 1016.8  28.9  29.5  25.8   MM   MM    MM
2023 07 03 18 00  80  6.0  7.0    MM    MM    MM  MM 1016.8  28.9  29.5  25.9   MM -0.9    MM
2023 07 03 17 50  80  6.0  7.0    MM    MM    MM  MM 1017.3  28.9  29.5  25.7   MM   MM    MM
2023 07 03 17 40  80  5.0  7.0    MM    MM    MM  MM 1017.2  29.0  29.5  26.0   MM   MM    MM
2023 07 03 17 30  80  6.0  7.0    MM    MM    MM  MM 1017.1  28.9  29.5  26.0   MM   MM    MM
2023 07 03 17 20  80  6.0  7.0    MM    MM    MM  MM 1017.2  28.9    MM  26.0   MM   MM    MM
2023 07 03 17 10  90  6.0  7.0    MM    MM    MM  MM 1017.2  28.9  29.5  25.9   MM   MM    MM
2023 07 03 17 00  90  6.0  7.0    MM    MM    MM  MM 1017.2  28.9  29.5  25.9   MM -0.5    MM
2023 07 03 16 50  90  5.0  7.0    MM    MM    MM  MM 1017.3  28.9    MM  25.9   MM   MM    MM
2023 07 03 16 40  90  5.0  7.0    MM    MM    MM  MM 1017.3  28.9  29.5  25.8   MM   MM    MM
2023 07 03 16 30  90  6.0  7.0    MM    MM    MM  MM 1017.5  28.9  29.5  25.8   MM   MM    MM
2023 07 03 16 20  90  6.0  7.0    MM    MM    MM  MM 1017.5  28.9    MM  25.7   MM   MM    MM
2023 07 03 16 10  90  5.0  6.0    MM    MM    MM  MM 1017.7  28.9  29.4  25.7   MM   MM    MM
2023 07 03 16 00  90  6.0  7.0    MM    MM    MM  MM 1017.8  28.9  29.4  25.5   MM +0.3    MM
2023 07 03 15 50 100  6.0  7.0    MM    MM    MM  MM 1017.7  29.0    MM  25.5   MM   MM    MM
2023 07 03 15 40  90  6.0  7.0    MM    MM    MM  MM 1017.7  28.9  29.4  25.8   MM   MM    MM
2023 07 03 15 30 100  6.0  7.0    MM    MM    MM  MM 1017.7  28.9  29.4  25.9   MM   MM    MM
2023 07 03 15 20 100  6.0  7.0    MM    MM    MM  MM 1017.6  28.9  29.4  25.8   MM   MM    MM
2023 07 03 15 10 110  5.0  7.0    MM    MM    MM  MM 1017.7  28.9  29.4  25.7   MM   MM    MM
2023 07 03 15 00 110  5.0  7.0    MM    MM    MM  MM 1017.7  28.9  29.4  25.7   MM +0.8    MM
2023 07 03 14 50 100  6.0  7.0    MM    MM    MM  MM 1017.8  28.9  29.4  25.6   MM   MM    MM
2023 07 03 14 40 100  6.0  8.0    MM    MM    MM  MM 1017.7  28.9  29.4  25.5   MM   MM    MM
2023 07 03 14 30 100  6.0  8.0    MM    MM    MM  MM 1017.7  28.9  29.3  25.6   MM   MM    MM
2023 07 03 14 20 100  6.0  7.0    MM    MM    MM  MM 1017.7  28.9  29.3  25.7   MM   MM    MM
2023 07 03 14 10 100  5.0  7.0    MM    MM    MM  MM 1017.7  29.0  29.3  25.5   MM   MM    MM
2023 07 03 14 00 110  6.0  7.0    MM    MM    MM  MM 1017.7  29.0  29.3  25.3   MM +1.0    MM
2023 07 03 13 50 110  5.0  6.0    MM    MM    MM  MM 1017.5  28.8    MM  26.0   MM   MM    MM
2023 07 03 13 40 110  5.0  7.0    MM    MM    MM  MM 1017.7  28.8  29.3  25.9   MM   MM    MM
2023 07 03 13 30 110  6.0  7.0    MM    MM    MM  MM 1017.7  28.7  29.3  26.0   MM   MM    MM
2023 07 03 13 20 110  6.0  7.0    MM    MM    MM  MM 1017.6  28.7  29.3  26.1   MM   MM    MM
2023 07 03 13 10 120  6.0  8.0    MM    MM    MM  MM 1017.6  28.7  29.3  26.0   MM   MM    MM
2023 07 03 13 00 110  7.0  8.0    MM    MM    MM  MM 1017.4  28.8  29.3  26.1   MM +1.1    MM
2023 07 03 12 50 100  6.0  8.0    MM    MM    MM  MM 1017.4  28.8  29.3  25.9   MM   MM    MM
2023 07 03 12 40 100  6.0  8.0    MM    MM    MM  MM 1017.3  28.8  29.3  26.0   MM   MM    MM
2023 07 03 12 30  90  5.0  7.0    MM    MM    MM  MM 1017.2  28.7  29.3  26.0   MM   MM    MM
2023 07 03 12 20 110  5.0  6.0    MM    MM    MM  MM 1017.3  28.8  29.3  25.8   MM   MM    MM
2023 07 03 12 10 110  5.0  6.0    MM    MM    MM  MM 1017.1  28.8  29.3  25.8   MM   MM    MM
2023 07 03 12 00 110  6.0  7.0    MM    MM    MM  MM 1017.0  28.8    MM  25.6   MM +1.2    MM
2023 07 03 11 50 100  6.0  7.0    MM    MM    MM  MM 1017.1  28.8    MM  25.6   MM   MM    MM
2023 07 03 11 40 110  6.0  7.0    MM    MM    MM  MM 1017.1  28.8  29.3  25.6   MM   MM    MM
2023 07 03 11 30 110  6.0  7.0    MM    MM    MM  MM 1017.1  28.7  29.3  25.9   MM   MM    MM
2023 07 03 11 20 100  6.0  7.0    MM    MM    MM  MM 1017.0  28.7  29.3  26.3   MM   MM    MM
2023 07 03 11 10 100  6.0  7.0    MM    MM    MM  MM 1016.8  28.5  29.3  26.2   MM   MM    MM
2023 07 03 11 00 100  6.0  7.0    MM    MM    MM  MM 1016.7  28.5  29.3  26.2   MM +1.0    MM
2023 07 03 10 50  90  6.0  7.0    MM    MM    MM  MM 1016.6  28.5    MM  26.1   MM   MM    MM
2023 07 03 10 40  90  5.0  7.0    MM    MM    MM  MM 1016.7  28.4  29.3  26.0   MM   MM    MM
2023 07 03 10 30  90  6.0  7.0    MM    MM    MM  MM 1016.6  28.4  29.3  26.0   MM   MM    MM
2023 07 03 10 20  90  6.0  7.0    MM    MM    MM  MM 1016.5  28.3    MM  26.0   MM   MM    MM
2023 07 03 10 10 100  6.0  8.0    MM    MM    MM  MM 1016.3  28.3  29.3  26.1   MM   MM    MM
2023 07 03 10 00 100  6.0  8.0    MM    MM    MM  MM 1016.4  28.3  29.3  26.0   MM +0.3    MM
2023 07 03 09 50  90  6.0  8.0    MM    MM    MM  MM 1016.3  28.3  29.3  26.0   MM   MM    MM
2023 07 03 09 40 100  6.0  8.0    MM    MM    MM  MM 1016.3  28.3  29.3  25.9   MM   MM    MM
2023 07 03 09 30 110  6.0  8.0    MM    MM    MM  MM 1016.1  28.3  29.3  25.9   MM   MM    MM
2023 07 03 09 20 110  6.0  8.0    MM    MM    MM  MM 1016.0  28.3  29.3  25.9   MM   MM    MM
2023 07 03 09 10 100  7.0  8.0    MM    MM    MM  MM 1015.9  28.3  29.3  25.7   MM   MM    MM
2023 07 03 09 00 100  6.0  8.0    MM    MM    MM  MM 1015.8  28.3  29.3  25.6   MM +0.0    MM
2023 07 03 08 50 100  6.0  7.0    MM    MM    MM  MM 1015.7  28.3  29.3  25.4   MM   MM    MM
2023 07 03 08 40 100  6.0  8.0    MM    MM    MM  MM 1015.8  28.3  29.3  25.2   MM   MM    MM
2023 07 03 08 30 100  6.0  7.0    MM    MM    MM  MM 1015.7  28.4  29.3  25.0   MM   MM    MM
2023 07 03 08 20  90  6.0  7.0    MM    MM    MM  MM 1015.9  28.4  29.3  25.1   MM   MM    MM
2023 07 03 08 10 100  6.0  7.0    MM    MM    MM  MM 1015.7  28.3  29.3  25.3   MM   MM    MM
2023 07 03 08 00 100  6.0  7.0    MM    MM    MM  MM 1015.8  28.3  29.3  25.4   MM -1.0    MM
2023 07 03 07 50  90  6.0  7.0    MM    MM    MM  MM 1015.8  28.3  29.3  25.6   MM   MM    MM
2023 07 03 07 40 100  6.0  7.0    MM    MM    MM  MM 1015.8  28.4  29.3  25.6   MM   MM    MM
2023 07 03 07 30 110  6.0  8.0    MM    MM    MM  MM 1015.7  28.4  29.3  25.3   MM   MM    MM
2023 07 03 07 20 100  6.0  7.0    MM    MM    MM  MM 1015.8  28.4  29.3  25.7   MM   MM    MM
2023 07 03 07 10 110  6.0  7.0    MM    MM    MM  MM 1015.9  28.4  29.3  25.8   MM   MM    MM
2023 07 03 07 00 110  6.0  8.0    MM    MM    MM  MM 1016.0  28.4  29.3  25.6   MM -1.2    MM
2023 07 03 06 50 100  6.0  8.0    MM    MM    MM  MM 1016.2  28.4  29.3  25.3   MM   MM    MM
2023 07 03 06 40 100  7.0  9.0    MM    MM    MM  MM 1016.2  28.4  29.3  25.5   MM   MM    MM
2023 07 03 06 30 110  6.0  8.0    MM    MM    MM  MM 1016.1  28.4  29.3  25.6   MM   MM    MM
2023 07 03 06 20 110  6.0  8.0    MM    MM    MM  MM 1016.1  28.4    MM  25.6   MM   MM    MM
2023 07 03 06 10 110  6.0  8.0    MM    MM    MM  MM 1016.2  28.4  29.3  25.6   MM   MM    MM
2023 07 03 06 00 120  7.0  9.0    MM    MM    MM  MM 1016.0  28.4  29.3  25.9   MM -1.5    MM
2023 07 03 05 50 120  6.0  8.0    MM    MM    MM  MM 1016.2  28.4    MM  25.9   MM   MM    MM
2023 07 03 05 40 110  6.0  8.0    MM    MM    MM  MM 1016.4  28.5  29.3  25.8   MM   MM    MM
2023 07 03 05 30 120  7.0  9.0    MM    MM    MM  MM 1016.3  28.5  29.3  25.9   MM   MM    MM
2023 07 03 05 20 110  6.0  8.0    MM    MM    MM  MM 1016.4  28.5  29.3  26.0   MM   MM    MM
2023 07 03 05 10 110  7.0  8.0    MM    MM    MM  MM 1016.6  28.5  29.3  25.4   MM   MM    MM
2023 07 03 05 00 110  6.0  8.0    MM    MM    MM  MM 1016.8  28.5  29.3  26.0   MM -0.7    MM
2023 07 03 04 50 110  6.0  7.0    MM    MM    MM  MM 1017.0  28.5  29.3  25.9   MM   MM    MM
2023 07 03 04 40 110  6.0  7.0    MM    MM    MM  MM 1017.1  28.5  29.4  25.7   MM   MM    MM
2023 07 03 04 30 110  6.0  8.0    MM    MM    MM  MM 1017.2  28.6  29.4  25.7   MM   MM    MM
2023 07 03 04 20 110  6.0  7.0    MM    MM    MM  MM 1017.2  28.6  29.4  25.9   MM   MM    MM
2023 07 03 04 10 100  6.0  8.0    MM    MM    MM  MM 1017.3  28.6  29.4  25.8   MM   MM    MM
2023 07 03 04 00 100  6.0  7.0    MM    MM    MM  MM 1017.3  28.6  29.4  26.0   MM -0.3    MM
2023 07 03 03 50 100  6.0  7.0    MM    MM    MM  MM 1017.5  28.6  29.4  25.9   MM   MM    MM
2023 07 03 03 40 110  6.0  7.0    MM    MM    MM  MM 1017.4  28.7  29.4  25.8   MM   MM    MM
2023 07 03 03 30 100  6.0  7.0    MM    MM    MM  MM 1017.5  28.7  29.4  25.8   MM   MM    MM
2023 07 03 03 20 100  6.0  8.0    MM    MM    MM  MM 1017.5  28.7  29.4  26.0   MM   MM    MM
2023 07 03 03 10 100  6.0  8.0    MM    MM    MM  MM 1017.6  28.7  29.4  26.0   MM   MM    MM
2023 07 03 03 00 100  6.0  7.0    MM    MM    MM  MM 1017.6  28.7  29.4  26.2   MM +0.8    MM
2023 07 03 02 50  90  6.0  7.0    MM    MM    MM  MM 1017.6  28.7    MM  26.3   MM   MM    MM
2023 07 03 02 40 100  6.0  7.0    MM    MM    MM  MM 1017.7  28.7  29.3  26.3   MM   MM    MM
2023 07 03 02 30 100  6.0  7.0    MM    MM    MM  MM 1017.5  28.8  29.4  26.4   MM   MM    MM
2023 07 03 02 20 100  6.0  7.0    MM    MM    MM  MM 1017.6  28.8    MM  26.3   MM   MM    MM
2023 07 03 02 10 100  6.0  7.0    MM    MM    MM  MM 1017.4  28.8  29.4  26.3   MM   MM    MM
2023 07 03 02 00  90  6.0  7.0    MM    MM    MM  MM 1017.5  28.8  29.4  26.2   MM +0.8    MM
2023 07 03 01 50  90  5.0  7.0    MM    MM    MM  MM 1017.5  28.8  29.4  26.3   MM   MM    MM
2023 07 03 01 40  90  5.0  6.0    MM    MM    MM  MM 1017.6  28.8  29.4  26.3   MM   MM    MM
2023 07 03 01 30  90  5.0  6.0    MM    MM    MM  MM 1017.7  28.8  29.4  26.3   MM   MM    MM
2023 07 03 01 20  90  5.0  6.0    MM    MM    MM  MM 1017.6  28.8  29.4  26.3   MM   MM    MM
2023 07 03 01 10  80  5.0  6.0    MM    MM    MM  MM 1017.5  28.8  29.4  26.4   MM   MM    MM
2023 07 03 01 00  80  5.0  6.0    MM    MM    MM  MM 1017.6  28.8  29.4  26.2   MM +1.3    MM
2023 07 03 00 50  80  5.0  6.0    MM    MM    MM  MM 1017.5  28.9    MM  26.3   MM   MM    MM
2023 07 03 00 40  90  5.0  6.0    MM    MM    MM  MM 1017.2  28.9  29.4  26.1   MM   MM    MM
2023 07 03 00 30  90  4.0  5.0    MM    MM    MM  MM 1017.1  28.8  29.4  26.0   MM   MM    MM
2023 07 03 00 20  90  4.0  6.0    MM    MM    MM  MM 1017.0  28.8    MM  26.4   MM   MM    MM
2023 07 03 00 10 100  5.0  6.0    MM    MM    MM  MM 1016.8  28.8  29.4  26.3   MM   MM    MM
2023 07 03 00 00 100  5.0  7.0    MM    MM    MM  MM 1016.8  28.9  29.4  26.5   MM +0.9    MM
2023 07 02 23 50 100  5.0  6.0    MM    MM    MM  MM 1016.8  28.9    MM  26.3   MM   MM    MM
2023 07 02 23 40  90  5.0  6.0    MM    MM    MM  MM 1016.8  28.9  29.4  26.0   MM   MM    MM
2023 07 02 23 30  90  5.0  6.0    MM    MM    MM  MM 1016.8  28.9  29.4  26.0   MM   MM    MM
2023 07 02 23 20  90  5.0  6.0    MM    MM    MM  MM 1016.7  28.9    MM  26.4   MM   MM    MM
2023 07 02 23 10  90  5.0  6.0    MM    MM    MM  MM 1016.6  28.9  29.4  26.5   MM   MM    MM
2023 07 02 23 00  90  5.0  6.0    MM    MM    MM  MM 1016.6  28.9    MM  26.4   MM +0.9    MM
2023 07 02 22 50  90  4.0  5.0    MM    MM    MM  MM 1016.8  28.9    MM  26.3   MM   MM    MM
2023 07 02 22 40  90  5.0  6.0    MM    MM    MM  MM 1016.6  29.0  29.5  26.5   MM   MM    MM
2023 07 02 22 30  90  4.0  6.0    MM    MM    MM  MM 1016.6  29.0  29.5  26.4   MM   MM    MM
2023 07 02 22 20  90  4.0  6.0    MM    MM    MM  MM 1016.4  29.0    MM  26.2   MM   MM    MM
2023 07 02 22 10  90  5.0  6.0    MM    MM    MM  MM 1016.4  29.1  29.5  26.2   MM   MM    MM
2023 07 02 22 00 100  5.0  6.0    MM    MM    MM  MM 1016.2  29.2    MM  25.9   MM +0.3    MM
2023 07 02 21 50  90  5.0  6.0    MM    MM    MM  MM 1016.2  29.1    MM  26.4   MM   MM    MM
2023 07 02 21 40  90  4.0  5.0    MM    MM    MM  MM 1016.2  29.1  29.5  26.4   MM   MM    MM
2023 07 02 21 30  90  4.0  6.0    MM    MM    MM  MM 1016.1  29.1  29.6  26.4   MM   MM    MM
2023 07 02 21 20  90  4.0  6.0    MM    MM    MM  MM 1016.0  29.1  29.5  26.4   MM   MM    MM
2023 07 02 21 10  90  4.0  5.0    MM    MM    MM  MM 1015.9  29.1  29.5  26.5   MM   MM    MM
2023 07 02 21 00  90  4.0  5.0    MM    MM    MM  MM 1015.7  29.1  29.5  26.5   MM -0.4    MM
2023 07 02 20 50  90  4.0  5.0    MM    MM    MM  MM 1015.7  29.2  29.5  26.4   MM   MM    MM
2023 07 02 20 40 100  4.0  6.0    MM    MM    MM  MM 1015.7  29.1  29.6  26.4   MM   MM    MM
2023 07 02 20 30 100  4.0  5.0    MM    MM    MM  MM 1015.7  29.1  29.6  26.4   MM   MM    MM
2023 07 02 20 20 100  4.0  5.0    MM    MM    MM  MM 1015.7  29.1  29.6  26.2   MM   MM    MM
2023 07 02 20 10 110  4.0  6.0    MM    MM    MM  MM 1015.6  29.1  29.6  26.4   MM   MM    MM
2023 07 02 20 00 100  4.0  5.0    MM    MM    MM  MM 1015.6  29.1  29.6  26.5   MM -0.9    MM
2023 07 02 19 50 100  4.0  5.0    MM    MM    MM  MM 1015.5  29.1  29.5  26.3   MM   MM    MM
2023 07 02 19 40 100  5.0  6.0    MM    MM    MM  MM 1015.5  29.1  29.6  26.1   MM   MM    MM
2023 07 02 19 30 110  5.0  5.0    MM    MM    MM  MM 1015.7  29.1  29.5  26.2   MM   MM    MM
2023 07 02 19 20 110  5.0  6.0    MM    MM    MM  MM 1015.7  29.1  29.5  26.2   MM   MM    MM
2023 07 02 19 10 120  5.0  6.0    MM    MM    MM  MM 1016.1  29.1  29.5  26.1   MM   MM    MM
2023 07 02 19 00 110  5.0  7.0    MM    MM    MM  MM 1015.9  29.1  29.5  26.2   MM -0.7    MM
2023 07 02 18 50 120  5.0  6.0    MM    MM    MM  MM 1015.9  29.1    MM  26.0   MM   MM    MM
2023 07 02 18 40 120  5.0  7.0    MM    MM    MM  MM 1016.2  29.1  29.5  25.9   MM   MM    MM
2023 07 02 18 30 110  5.0  6.0    MM    MM    MM  MM 1016.0  29.1  29.5  25.9   MM   MM    MM
2023 07 02 18 20 100  5.0  6.0    MM    MM    MM  MM 1016.0  29.0    MM  26.2   MM   MM    MM
2023 07 02 18 10 100  5.0  6.0    MM    MM    MM  MM 1016.1  29.1  29.5  26.4   MM   MM    MM
2023 07 02 18 00 110  4.0  5.0    MM    MM    MM  MM 1016.1  29.0    MM  26.7   MM -0.7    MM
2023 07 02 17 50 120  4.0  5.0    MM    MM    MM  MM 1016.3  28.9  29.5  26.6   MM   MM    MM
2023 07 02 17 40 120  4.0  5.0    MM    MM    MM  MM 1016.5  28.8  29.5  26.5   MM   MM    MM
2023 07 02 17 30 120  5.0  6.0    MM    MM    MM  MM 1016.4  28.9  29.4  26.7   MM   MM    MM
2023 07 02 17 20 120  4.0  5.0    MM    MM    MM  MM 1016.5  28.8  29.4  26.6   MM   MM    MM
2023 07 02 17 10 120  4.0  5.0    MM    MM    MM  MM 1016.6  28.7  29.4  26.5   MM   MM    MM
2023 07 02 17 00 110  5.0  7.0    MM    MM    MM  MM 1016.6  28.4  29.4  26.6   MM -0.5    MM
2023 07 02 16 50 110  5.0  6.0    MM    MM    MM  MM 1016.6  28.6    MM  26.5   MM   MM    MM
2023 07 02 16 40 130  4.0  5.0    MM    MM    MM  MM 1016.6  28.7  29.4  26.7   MM   MM    MM
2023 07 02 16 30 130  4.0  5.0    MM    MM    MM  MM 1016.6  28.4  29.4  26.7   MM   MM    MM
2023 07 02 16 20 140  5.0  6.0    MM    MM    MM  MM 1016.5  28.4  29.4  26.8   MM   MM    MM
2023 07 02 16 10 120  5.0  7.0    MM    MM    MM  MM 1016.5  28.8  29.4  26.6   MM   MM    MM
2023 07 02 16 00 110  6.0  7.0    MM    MM    MM  MM 1016.6  28.8  29.4  26.5   MM -0.4    MM
2023 07 02 15 50 110  5.0  7.0    MM    MM    MM  MM 1016.7  28.8  29.4  26.4   MM   MM    MM
2023 07 02 15 40 110  6.0  7.0    MM    MM    MM  MM 1016.8  28.8  29.4  26.3   MM   MM    MM
2023 07 02 15 30 110  5.0  6.0    MM    MM    MM  MM 1016.8  28.8  29.3  26.3   MM   MM    MM
2023 07 02 15 20 110  5.0  7.0    MM    MM    MM  MM 1016.9  28.8  29.3  26.1   MM   MM    MM
2023 07 02 15 10 100  5.0  7.0    MM    MM    MM  MM 1016.9  28.8  29.3  26.5   MM   MM    MM
2023 07 02 15 00 100  5.0  7.0    MM    MM    MM  MM 1016.9  28.8  29.3  26.4   MM -0.3    MM
2023 07 02 14 50 100  5.0  6.0    MM    MM    MM  MM 1016.8  28.8  29.3  26.1   MM   MM    MM
2023 07 02 14 40  90  5.0  6.0    MM    MM    MM  MM 1017.0  28.8  29.3  26.2   MM   MM    MM
2023 07 02 14 30 100  5.0  6.0    MM    MM    MM  MM 1017.0  28.8  29.3  26.1   MM   MM    MM
2023 07 02 14 20 110  5.0  6.0    MM    MM    MM  MM 1017.1  28.8    MM  26.0   MM   MM    MM
